CalculationName	AlloyChemistry	T	phase_name	#phases	x(AL)	x(AG)	G	H	S	Cp	f(@FCC_A1)	f(@HCP_A3)	f(@CUB_A13)	f(@LIQUID)	f(@BCC_A2)
		K			%	%	J/mole			J/(mole K)	mole/mole	mole/mole	mole/mole		
Point Calculation_997	58AG+42AL in x%	1150	LIQUID	##1	42.0	58.0	-79066.51054	30806.59879	95.54183421	31.98126062				1.0	
Point Calculation_998	60AG+40AL in x%	1150	LIQUID	##1	40.0	60.0	-79561.31482	30656.40968	95.84149957	31.98929691				1.0	
Point Calculation_999	62AG+38AL in x%	1150	LIQUID	##1	38.0	62.0	-80006.96515	30529.98117	96.11908376	31.99733776				1.0	
Point Calculation_1000	64AG+36AL in x%	1150	LIQUID	##1	36.0	64.0	-80397.5879	30430.43195	96.37219117	32.00537542				1.0	
Point Calculation_1001	66AG+34AL in x%	1150	LIQUID	##1	34.0	66.0	-80726.74663	30360.82495	96.59788833	32.01341171				1.0	
Point Calculation_1002	68AG+32AL in x%	1150	LIQUID	##1	32.0	68.0	-80987.41616	30324.109	96.79263057	32.02145028				1.0	
Point Calculation_1003	70AG+30AL in x%	1150	LIQUID	##1	30.0	70.0	-81171.95461	30323.05488	96.95218217	32.02948794				1.0	
Point Calculation_1004	72AG+28AL in x%	1150	LIQUID	##1	28.0	72.0	-81272.07273	30360.18574	97.0715291	32.03752469				1.0	
Point Calculation_1005	74AG+26AL in x%	1150	LIQUID	##1	26.0	74.0	-81278.79925	30437.70183	97.14478355	32.04556008				1.0	
Point Calculation_1006	76AG+24AL in x%	1150	LIQUID	##1	24.0	76.0	-81182.44067	30557.39961	97.1650785	32.0535982				1.0	
Point Calculation_1007	78AG+22AL in x%	1150	LIQUID	##1	22.0	78.0	-80972.53271	30720.58519	97.12445035	32.06163449				1.0	
Point Calculation_1008	80AG+20AL in x%	1150	LIQUID	##1	20.0	80.0	-80637.77944	30927.98218	97.01370575	32.06967261				1.0	
Point Calculation_1009	82AG+18AL in x%	1150	LIQUID	##1	18.0	82.0	-80165.9736	31179.63379	96.8222673	32.0777089				1.0	
Point Calculation_1010	84AG+16AL in x%	1150	LIQUID	##1	16.0	84.0	-79543.88723	31474.79939	96.53798837	32.08574975				1.0	
Point Calculation_1011	86AG+14AL in x%	1150	LIQUID	##1	14.0	86.0	-78757.11329	31811.84534	96.14692054	32.09378559				1.0	
Point Calculation_1012	88AG+12AL in x%	1150	LIQUID	##1	12.0	88.0	-77789.82238	32188.1302	95.63300224	32.10182507				1.0	
Point Calculation_1013	90AG+10AL in x%	1150	FCC_A1+LIQUID	##2	10.0	90.0	-76673.21243	23843.78397	87.40608383	31.38759871	0.8203456608			0.1796543392	
Point Calculation_1014	92AG+8AL in x%	1150	FCC_A1	##1	8.0	92.0	-75460.71395	22206.67728	84.92816629	31.21572847	1.0				
Point Calculation_1015	94AG+6AL in x%	1150	FCC_A1	##1	6.0	94.0	-73997.02971	22509.65562	83.91885682	31.19819978	1.0				
Point Calculation_1016	96AG+4AL in x%	1150	FCC_A1	##1	4.0	96.0	-72244.89359	22867.91632	82.70679123	31.18067984	1.0				
Point Calculation_1017	98AG+2AL in x%	1150	FCC_A1	##1	2.0	98.0	-70150.21427	23287.09429	81.24983353	31.163152	1.0				
Point Calculation_1018	100AG+0AL in x%	1150	FCC_A1	##1		100.0	-67527.93695	23773.33108	79.39240699	31.14562417	1.0				
Point Calculation_1019	0AG+100AL in x%	1200	LIQUID	##1	100.0		-57996.28501	37301.8394	79.41510368	31.74821166				1.0	
Point Calculation_1020	2AG+98AL in x%	1200	LIQUID	##1	98.0	2.0	-59538.61811	37314.70188	80.71109999	31.77126739				1.0	
Point Calculation_1021	4AG+96AL in x%	1200	LIQUID	##1	96.0	4.0	-60815.22805	37295.57829	81.75900528	31.79431776				1.0	
Point Calculation_1022	6AG+94AL in x%	1200	LIQUID	##1	94.0	6.0	-61996.55622	37249.23205	82.70482356	31.81736978				1.0	
Point Calculation_1023	8AG+92AL in x%	1200	LIQUID	##1	92.0	8.0	-63117.70859	37179.60463	83.58109435	31.84042181				1.0	
Point Calculation_1024	10AG+90AL in x%	1200	LIQUID	##1	90.0	10.0	-64194.81246	37089.92097	84.40394453	31.86347761				1.0	
Point Calculation_1025	12AG+88AL in x%	1200	LIQUID	##1	88.0	12.0	-65237.05793	36982.78941	85.18320612	31.8865299				1.0	
Point Calculation_1026	14AG+86AL in x%	1200	LIQUID	##1	86.0	14.0	-66250.33655	36860.29583	85.92552699	31.90958002				1.0	
Point Calculation_1027	16AG+84AL in x%	1200	LIQUID	##1	84.0	16.0	-67238.72498	36724.09223	86.63568101	31.93263378				1.0	
Point Calculation_1028	18AG+82AL in x%	1200	LIQUID	##1	82.0	18.0	-68205.19629	36575.47962	87.31722992	31.9556856				1.0	
Point Calculation_1029	20AG+80AL in x%	1200	LIQUID	##1	80.0	20.0	-69151.99649	36415.48529	87.97290149	31.97874129				1.0	
Point Calculation_1030	22AG+78AL in x%	1200	LIQUID	##1	78.0	22.0	-70080.85625	36244.93443	88.60482557	32.0017938				1.0	
Point Calculation_1031	24AG+76AL in x%	1200	LIQUID	##1	76.0	24.0	-70993.11376	36064.51605	89.21469151	32.0248454				1.0	
Point Calculation_1032	26AG+74AL in x%	1200	LIQUID	##1	74.0	26.0	-71889.78624	35874.84333	89.80385797	32.04789768				1.0	
Point Calculation_1033	28AG+72AL in x%	1200	LIQUID	##1	72.0	28.0	-72771.61024	35676.50828	90.3734321	32.07094974				1.0	
Point Calculation_1034	30AG+70AL in x%	1200	LIQUID	##1	70.0	30.0	-73639.06216	35470.1307	90.92432739	32.09400702				1.0	
Point Calculation_1035	32AG+68AL in x%	1200	LIQUID	##1	68.0	32.0	-74492.36565	35256.40157	91.45730601	32.11705566				1.0	
Point Calculation_1036	34AG+66AL in x%	1200	LIQUID	##1	66.0	34.0	-75331.49002	35036.12067	91.9730089	32.14011181				1.0	
Point Calculation_1037	36AG+64AL in x%	1200	LIQUID	##1	64.0	36.0	-76156.1424	34810.22874	92.47197595	32.16316114				1.0	
Point Calculation_1038	38AG+62AL in x%	1200	LIQUID	##1	62.0	38.0	-76965.75862	34579.83302	92.9546597	32.18621364				1.0	
Point Calculation_1039	40AG+60AL in x%	1200	LIQUID	##1	60.0	40.0	-77759.47438	34346.23197	93.42142195	32.20926911				1.0	
Point Calculation_1040	42AG+58AL in x%	1200	LIQUID	##1	58.0	42.0	-78536.12881	34110.92438	93.87254432	32.23232071				1.0	
Point Calculation_1041	44AG+56AL in x%	1200	LIQUID	##1	56.0	44.0	-79294.23028	33875.62319	94.30821122	32.25537367				1.0	
Point Calculation_1042	46AG+54AL in x%	1200	LIQUID	##1	54.0	46.0	-80031.94508	33642.25651	94.72850132	32.27842527				1.0	
Point Calculation_1043	48AG+52AL in x%	1200	LIQUID	##1	52.0	48.0	-80747.0665	33412.96884	95.13336279	32.30147823				1.0	
Point Calculation_1044	50AG+50AL in x%	1200	LIQUID	##1	50.0	50.0	-81436.9999	33190.11136	95.52259272	32.32453165				1.0	
Point Calculation_1045	52AG+48AL in x%	1200	LIQUID	##1	48.0	52.0	-82098.73791	32976.22941	95.8958061	32.34758644				1.0	
Point Calculation_1046	54AG+46AL in x%	1200	LIQUID	##1	46.0	54.0	-82728.83715	32774.04375	96.25240075	32.37063712				1.0	
Point Calculation_1047	56AG+44AL in x%	1200	LIQUID	##1	44.0	56.0	-83323.39434	32586.42616	96.59151708	32.39368872				1.0	
Point Calculation_1048	58AG+42AL in x%	1200	LIQUID	##1	42.0	58.0	-83878.02198	32416.36936	96.91199278	32.41674078				1.0	
Point Calculation_1049	60AG+40AL in x%	1200	LIQUID	##1	40.0	60.0	-84387.82334	32266.95132	97.21231221	32.43979965				1.0	
Point Calculation_1050	62AG+38AL in x%	1200	LIQUID	##1	38.0	62.0	-84847.36669	32141.29386	97.49055046	32.46284898				1.0	
Point Calculation_1051	64AG+36AL in x%	1200	LIQUID	##1	36.0	64.0	-85250.65861	32042.51571	97.74431193	32.48590194				1.0	
Point Calculation_1052	66AG+34AL in x%	1200	LIQUID	##1	34.0	66.0	-85591.116	31973.67978	97.97066315	32.50895627				1.0	
Point Calculation_1053	68AG+32AL in x%	1200	LIQUID	##1	32.0	68.0	-85861.53646	31937.7349	98.16605946	32.53200696				1.0	
Point Calculation_1054	70AG+30AL in x%	1200	LIQUID	##1	30.0	70.0	-86054.0663	31937.45185	98.32626512	32.55505674				1.0	
Point Calculation_1055	72AG+28AL in x%	1200	LIQUID	##1	28.0	72.0	-86160.16556	31975.35378	98.44626611	32.57811198				1.0	
Point Calculation_1056	74AG+26AL in x%	1200	LIQUID	##1	26.0	74.0	-86170.56861	32053.64093	98.52017462	32.60116494				1.0	
Point Calculation_1057	76AG+24AL in x%	1200	LIQUID	##1	24.0	76.0	-86075.23859	32174.10977	98.54112364	32.62422291				1.0	
Point Calculation_1058	78AG+22AL in x%	1200	LIQUID	##1	22.0	78.0	-85863.31303	32338.06643	98.50114955	32.64726905				1.0	
Point Calculation_1059	80AG+20AL in x%	1200	LIQUID	##1	20.0	80.0	-85523.03633	32546.23448	98.39105901	32.67032656				1.0	
Point Calculation_1060	82AG+18AL in x%	1200	LIQUID	##1	18.0	82.0	-85041.67238	32798.65716	98.20027462	32.69337679				1.0	
Point Calculation_1061	84AG+16AL in x%	1200	LIQUID	##1	16.0	84.0	-84405.38587	33094.59383	97.91664975	32.71642794				1.0	
Point Calculation_1062	86AG+14AL in x%	1200	LIQUID	##1	14.0	86.0	-83599.07234	33432.41084	97.52623598	32.73948409				1.0	
Point Calculation_1063	88AG+12AL in x%	1200	LIQUID	##1	12.0	88.0	-82606.09932	33809.46678	97.01297175	32.76253523				1.0	
Point Calculation_1064	90AG+10AL in x%	1200	LIQUID	##1	10.0	90.0	-81407.88273	34221.99197	96.35822892	32.78558592				1.0	
Point Calculation_1065	92AG+8AL in x%	1200	LIQUID	##1	8.0	92.0	-79983.12838	34664.96248	95.54007571	32.80863502				1.0	
Point Calculation_1066	94AG+6AL in x%	1200	LIQUID	##1	6.0	94.0	-78306.30125	35131.9683	94.53189129	32.83169276				1.0	
Point Calculation_1067	96AG+4AL in x%	1200	FCC_A1	##1	4.0	96.0	-76413.798	24437.8055	84.04300291	31.61712782	1.0				
Point Calculation_1068	98AG+2AL in x%	1200	FCC_A1	##1	2.0	98.0	-74246.25599	24856.38655	82.58553545	31.61067791	1.0				
Point Calculation_1069	100AG+0AL in x%	1200	FCC_A1	##1		100.0	-71531.09256	25342.02642	80.72759915	31.60421686	1.0				
Point Calculation_1070	0AG+100AL in x%	1250	LIQUID	##1	100.0		-61999.66125	38889.249	80.7111282	31.74817528				1.0	
Point Calculation_1071	2AG+98AL in x%	1250	LIQUID	##1	98.0	2.0	-63606.82323	38903.63342	82.00836532	31.78265056				1.0	
Point Calculation_1072	4AG+96AL in x%	1250	LIQUID	##1	96.0	4.0	-64935.8575	38886.03176	83.05751141	31.81712592				1.0	
Point Calculation_1073	6AG+94AL in x%	1250	LIQUID	##1	94.0	6.0	-66164.50564	38841.20747	84.00457049	31.85160657				1.0	
Point Calculation_1074	8AG+92AL in x%	1250	LIQUID	##1	92.0	8.0	-67329.50063	38773.10198	84.88208209	31.88608213				1.0	
Point Calculation_1075	10AG+90AL in x%	1250	LIQUID	##1	90.0	10.0	-68447.77608	38684.94026	85.70617307	31.92055755				1.0	
Point Calculation_1076	12AG+88AL in x%	1250	LIQUID	##1	88.0	12.0	-69529.0137	38579.33064	86.48667547	31.95503428				1.0	
Point Calculation_1077	14AG+86AL in x%	1250	LIQUID	##1	86.0	14.0	-70579.43744	38458.35899	87.23023715	31.98950959				1.0	
Point Calculation_1078	16AG+84AL in x%	1250	LIQUID	##1	84.0	16.0	-71603.36265	38323.67733	87.94163198	32.02398887				1.0	
Point Calculation_1079	18AG+82AL in x%	1250	LIQUID	##1	82.0	18.0	-72603.94047	38176.58665	88.6244217	32.05846407				1.0	
Point Calculation_1080	20AG+80AL in x%	1250	LIQUID	##1	80.0	20.0	-73583.55332	38018.11427	89.28133407	32.09294108				1.0	
Point Calculation_1081	22AG+78AL in x%	1250	LIQUID	##1	78.0	22.0	-74544.03837	37849.08534	89.91449896	32.12741604				1.0	
Point Calculation_1082	24AG+76AL in x%	1250	LIQUID	##1	76.0	24.0	-75486.81826	37670.18889	90.52560572	32.16189373				1.0	
Point Calculation_1083	26AG+74AL in x%	1250	LIQUID	##1	74.0	26.0	-76412.97818	37482.0381	91.11601302	32.19636745				1.0	
Point Calculation_1084	28AG+72AL in x%	1250	LIQUID	##1	72.0	28.0	-77323.31005	37285.22496	91.68682801	32.2308448				1.0	
Point Calculation_1085	30AG+70AL in x%	1250	LIQUID	##1	70.0	30.0	-78218.33595	37080.36928	92.23896419	32.26532875				1.0	
Point Calculation_1086	32AG+68AL in x%	1250	LIQUID	##1	68.0	32.0	-79098.31759	36868.16204	92.77318371	32.29979837				1.0	
Point Calculation_1087	34AG+66AL in x%	1250	LIQUID	##1	66.0	34.0	-79963.25627	36649.40305	93.29012745	32.33427527				1.0	
Point Calculation_1088	36AG+64AL in x%	1250	LIQUID	##1	64.0	36.0	-80812.88606	36425.03305	93.79033529	32.36875262				1.0	
Point Calculation_1089	38AG+62AL in x%	1250	LIQUID	##1	62.0	38.0	-81646.66207	36196.16024	94.27425785	32.40322974				1.0	
Point Calculation_1090	40AG+60AL in x%	1250	LIQUID	##1	60.0	40.0	-82463.74803	35964.08028	94.74226265	32.43771119				1.0	
Point Calculation_1091	42AG+58AL in x%	1250	LIQUID	##1	58.0	42.0	-83262.98761	35730.29464	95.1946258	32.47218809				1.0	
Point Calculation_1092	44AG+56AL in x%	1250	LIQUID	##1	56.0	44.0	-84042.90146	35496.51539	95.63153348	32.50666157				1.0	
Point Calculation_1093	46AG+54AL in x%	1250	LIQUID	##1	54.0	46.0	-84801.65979	35264.67067	96.05306437	32.54113733				1.0	
Point Calculation_1094	48AG+52AL in x%	1250	LIQUID	##1	52.0	48.0	-85537.05334	35036.90495	96.45916663	32.57561537				1.0	
Point Calculation_1095	50AG+50AL in x%	1250	LIQUID	##1	50.0	50.0	-86246.47732	34815.5694	96.84963737	32.61009249				1.0	
Point Calculation_1096	52AG+48AL in x%	1250	LIQUID	##1	48.0	52.0	-86926.90507	34603.20939	97.22409156	32.6445628				1.0	
Point Calculation_1097	54AG+46AL in x%	1250	LIQUID	##1	46.0	54.0	-87574.86311	34402.54566	97.58192702	32.67904265				1.0	
Point Calculation_1098	56AG+44AL in x%	1250	LIQUID	##1	44.0	56.0	-88186.4052	34216.45001	97.92228416	32.71351932				1.0	
Point Calculation_1099	58AG+42AL in x%	1250	LIQUID	##1	42.0	58.0	-88757.0857	34047.91514	98.24400067	32.74799645				1.0	
Point Calculation_1100	60AG+40AL in x%	1250	LIQUID	##1	40.0	60.0	-89281.9321	33900.01904	98.54556091	32.78247448				1.0	
Point Calculation_1101	62AG+38AL in x%	1250	LIQUID	##1	38.0	62.0	-89755.41644	33775.88352	98.82503997	32.81694706				1.0	
Point Calculation_1102	64AG+36AL in x%	1250	LIQUID	##1	36.0	64.0	-90171.42551	33678.6273	99.08004225	32.851426				1.0	
Point Calculation_1103	66AG+34AL in x%	1250	LIQUID	##1	34.0	66.0	-90523.22954	33611.31331	99.30763428	32.88589767				1.0	
Point Calculation_1104	68AG+32AL in x%	1250	LIQUID	##1	32.0	68.0	-90803.44888	33576.89036	99.50427139	32.92037525				1.0	
Point Calculation_1105	70AG+30AL in x%	1250	LIQUID	##1	30.0	70.0	-91004.01807	33578.12925	99.66571786	32.95485692				1.0	
Point Calculation_1106	72AG+28AL in x%	1250	LIQUID	##1	28.0	72.0	-91116.14646	33617.55312	99.78695966	32.98932996				1.0	
Point Calculation_1107	74AG+26AL in x%	1250	LIQUID	##1	26.0	74.0	-91130.274	33697.36221	99.86210897	33.02380663				1.0	
Point Calculation_1108	76AG+24AL in x%	1250	LIQUID	##1	24.0	76.0	-91036.02051	33819.35299	99.8842988	33.0582883				1.0	
Point Calculation_1109	78AG+22AL in x%	1250	LIQUID	##1	22.0	78.0	-90822.12531	33984.83158	99.84556551	33.09276179				1.0	
Point Calculation_1110	80AG+20AL in x%	1250	LIQUID	##1	20.0	80.0	-90476.37315	34194.52157	99.73671578	33.12723482				1.0	
Point Calculation_1111	82AG+18AL in x%	1250	LIQUID	##1	18.0	82.0	-89985.49905	34448.46619	99.54717219	33.16171604				1.0	
Point Calculation_1112	84AG+16AL in x%	1250	LIQUID	##1	16.0	84.0	-89335.06037	34745.9248	99.26478813	33.19618952				1.0	
Point Calculation_1113	86AG+14AL in x%	1250	LIQUID	##1	14.0	86.0	-88509.25522	35085.26375	98.87561517	33.23066574				1.0	
Point Calculation_1114	88AG+12AL in x%	1250	LIQUID	##1	12.0	88.0	-87490.64806	35463.84162	98.36359174	33.26514377				1.0	
Point Calculation_1115	90AG+10AL in x%	1250	LIQUID	##1	10.0	90.0	-86259.7234	35877.88875	97.71008972	33.29962772				1.0	
Point Calculation_1116	92AG+8AL in x%	1250	LIQUID	##1	8.0	92.0	-84794.09046	36322.38119	96.89317732	33.33409802				1.0	
Point Calculation_1117	94AG+6AL in x%	1250	LIQUID	##1	6.0	94.0	-83066.88318	36790.90895	95.8862337	33.36857128				1.0	
Point Calculation_1118	96AG+4AL in x%	1250	LIQUID	##1	4.0	96.0	-81042.91515	37275.5386	94.654763	33.40304818				1.0	
Point Calculation_1119	98AG+2AL in x%	1250	LIQUID	##1	2.0	98.0	-78666.08135	37766.67029	93.14620131	33.43752894				1.0	
Point Calculation_1120	100AG+0AL in x%	1250	LIQUID	##1		100.0	-75738.09806	38252.88899	91.19278964	33.47200243				1.0	
Point Calculation_1121	0AG+100AL in x%	1300	LIQUID	##1	100.0		-66066.55081	40476.6586	81.95631493	31.74818256				1.0	
Point Calculation_1122	2AG+98AL in x%	1300	LIQUID	##1	98.0	2.0	-67738.60867	40492.76683	83.25490423	31.78265965				1.0	
Point Calculation_1123	4AG+96AL in x%	1300	LIQUID	##1	96.0	4.0	-69120.13426	40476.88898	84.30540249	31.81714033				1.0	
Point Calculation_1124	6AG+94AL in x%	1300	LIQUID	##1	94.0	6.0	-70396.16939	40433.78849	85.25381375	31.85161396				1.0	
Point Calculation_1125	8AG+92AL in x%	1300	LIQUID	##1	92.0	8.0	-71605.07398	40367.40681	86.13267753	31.88608725				1.0	
Point Calculation_1126	10AG+90AL in x%	1300	LIQUID	##1	90.0	10.0	-72764.588	40280.96891	86.9581207	31.92056454				1.0	
Point Calculation_1127	12AG+88AL in x%	1300	LIQUID	##1	88.0	12.0	-73884.88477	40177.08309	87.73997528	31.95504167				1.0	
Point Calculation_1128	14AG+86AL in x%	1300	LIQUID	##1	86.0	14.0	-74972.52063	40057.83525	88.48488914	31.98951902				1.0	
Point Calculation_1129	16AG+84AL in x%	1300	LIQUID	##1	84.0	16.0	-76032.0496	39924.87739	89.19763615	32.02399581				1.0	
Point Calculation_1130	18AG+82AL in x%	1300	LIQUID	##1	82.0	18.0	-77066.80094	39779.51053	89.88177805	32.05846906				1.0	
Point Calculation_1131	20AG+80AL in x%	1300	LIQUID	##1	80.0	20.0	-78079.29343	39622.76195	90.5400426	32.09295006				1.0	
Point Calculation_1132	22AG+78AL in x%	1300	LIQUID	##1	78.0	22.0	-79071.47076	39455.45683	91.17455968	32.12742729				1.0	
Point Calculation_1133	24AG+76AL in x%	1300	LIQUID	##1	76.0	24.0	-80044.84003	39278.28418	91.78701863	32.16189305				1.0	
Point Calculation_1134	26AG+74AL in x%	1300	LIQUID	##1	74.0	26.0	-81000.55438	39091.85719	92.37877813	32.19637791				1.0	
Point Calculation_1135	28AG+72AL in x%	1300	LIQUID	##1	72.0	28.0	-81939.4611	38896.76784	92.95094534	32.23085071				1.0	
Point Calculation_1136	30AG+70AL in x%	1300	LIQUID	##1	70.0	30.0	-82862.12795	38693.63594	93.50443377	32.26532875				1.0	
Point Calculation_1137	32AG+68AL in x%	1300	LIQUID	##1	68.0	32.0	-83768.85472	38483.15247	94.04000554	32.29980519				1.0	
Point Calculation_1138	34AG+66AL in x%	1300	LIQUID	##1	66.0	34.0	-84659.6747	38266.11726	94.55830151	32.33427913				1.0	
Point Calculation_1139	36AG+64AL in x%	1300	LIQUID	##1	64.0	36.0	-85534.3489	38043.47106	95.05986151	32.36875285				1.0	
Point Calculation_1140	38AG+62AL in x%	1300	LIQUID	##1	62.0	38.0	-86392.35497	37816.32208	95.54513619	32.40323293				1.0	
Point Calculation_1141	40AG+60AL in x%	1300	LIQUID	##1	60.0	40.0	-87232.87491	37585.96601	96.01449302	32.43770664				1.0	
Point Calculation_1142	42AG+58AL in x%	1300	LIQUID	##1	58.0	42.0	-88054.76663	37353.9042	96.46820833	32.47218035				1.0	
Point Calculation_1143	44AG+56AL in x%	1300	LIQUID	##1	56.0	44.0	-88856.55986	37121.84876	96.90646817	32.50666157				1.0	
Point Calculation_1144	46AG+54AL in x%	1300	LIQUID	##1	54.0	46.0	-89636.42872	36891.72786	97.32935121	32.54113097				1.0	
Point Calculation_1145	48AG+52AL in x%	1300	LIQUID	##1	52.0	48.0	-90392.1614	36665.68595	97.73680565	32.57561218				1.0	
Point Calculation_1146	50AG+50AL in x%	1300	LIQUID	##1	50.0	50.0	-91121.14293	36446.07422	98.12862857	32.61009249				1.0	
Point Calculation_1147	52AG+48AL in x%	1300	LIQUID	##1	48.0	52.0	-91820.32742	36235.43801	98.50443495	32.64456916				1.0	
Point Calculation_1148	54AG+46AL in x%	1300	LIQUID	##1	46.0	54.0	-92486.21127	36036.49809	98.86362259	32.67903947				1.0	
Point Calculation_1149	56AG+44AL in x%	1300	LIQUID	##1	44.0	56.0	-93114.80525	35852.12624	99.20533191	32.71351659				1.0	
Point Calculation_1150	58AG+42AL in x%	1300	LIQUID	##1	42.0	58.0	-93701.60561	35685.31518	99.52840061	32.74799099				1.0	
Point Calculation_1151	60AG+40AL in x%	1300	LIQUID	##1	40.0	60.0	-94241.56405	35539.14288	99.83131303	32.78247448				1.0	
Point Calculation_1152	62AG+38AL in x%	1300	LIQUID	##1	38.0	62.0	-94729.05637	35416.73118	100.1121443	32.81695115				1.0	
Point Calculation_1153	64AG+36AL in x%	1300	LIQUID	##1	36.0	64.0	-95157.84958	35321.19877	100.3684987	32.85142145				1.0	
Point Calculation_1154	66AG+34AL in x%	1300	LIQUID	##1	34.0	66.0	-95521.06724	35255.60858	100.5974429	32.88589585				1.0	
Point Calculation_1155	68AG+32AL in x%	1300	LIQUID	##1	32.0	68.0	-95811.15246	35222.90944	100.7954322	32.9203757				1.0	
Point Calculation_1156	70AG+30AL in x%	1300	LIQUID	##1	30.0	70.0	-96019.82801	35225.87214	100.9582309	32.95484555				1.0	
Point Calculation_1157	72AG+28AL in x%	1300	LIQUID	##1	28.0	72.0	-96138.05251	35267.01981	101.0808249	32.98932677				1.0	
Point Calculation_1158	74AG+26AL in x%	1300	LIQUID	##1	26.0	74.0	-96155.97154	35348.55271	101.1573264	33.02380753				1.0	
Point Calculation_1159	76AG+24AL in x%	1300	LIQUID	##1	24.0	76.0	-96062.86156	35472.2673	101.1808684	33.05827738				1.0	
Point Calculation_1160	78AG+22AL in x%	1300	LIQUID	##1	22.0	78.0	-95847.06373	35639.4697	101.1434873	33.0927536				1.0	
Point Calculation_1161	80AG+20AL in x%	1300	LIQUID	##1	20.0	80.0	-95495.90311	35850.8835	101.0359897	33.12723072				1.0	
Point Calculation_1162	82AG+18AL in x%	1300	LIQUID	##1	18.0	82.0	-94995.58586	36106.55192	100.8477983	33.16170376				1.0	
Point Calculation_1163	84AG+16AL in x%	1300	LIQUID	##1	16.0	84.0	-94331.06199	36405.73434	100.5667664	33.19618497				1.0	
Point Calculation_1164	86AG+14AL in x%	1300	LIQUID	##1	14.0	86.0	-93485.83222	36746.7971	100.1789456	33.23065937				1.0	
Point Calculation_1165	88AG+12AL in x%	1300	LIQUID	##1	12.0	88.0	-92441.65792	37127.09877	99.66827438	33.26513604				1.0	
Point Calculation_1166	90AG+10AL in x%	1300	LIQUID	##1	10.0	90.0	-91178.09218	37542.86972	99.01612454	33.29961271				1.0	
Point Calculation_1167	92AG+8AL in x%	1300	LIQUID	##1	8.0	92.0	-89671.64765	37989.08597	98.20056432	33.33409097				1.0	
Point Calculation_1168	94AG+6AL in x%	1300	LIQUID	##1	6.0	94.0	-87894.12721	38459.33753	97.19497288	33.36856355				1.0	
Point Calculation_1169	96AG+4AL in x%	1300	LIQUID	##1	4.0	96.0	-85808.61967	38945.69099	95.96485436	33.40304068				1.0	
Point Calculation_1170	98AG+2AL in x%	1300	LIQUID	##1	2.0	98.0	-83356.39182	39438.54649	94.45764485	33.43751803				1.0	
Point Calculation_1171	100AG+0AL in x%	1300	LIQUID	##1		100.0	-80330.77197	39926.489	92.50558536	33.47199515				1.0	
